3.789550915842539780e+01 1.003827483841261303e+00 1.631482999999999993e+04 5.442051216959953308e-02 -1.994481086730957031e+01 1.604080581665039062e+01 9.943199999999999816e-01 9.077472686767578125e-01 1.030138969421386719e+01
3.799827662187072974e+01 9.100022826765536976e-01 6.546460000000000036e+03 2.183667756617069244e-02 -2.010795402526855469e+01 1.380172348022460938e+01 9.943199999999999816e-01 7.840461730957031250e-01 9.302828788757324219e+00
3.792990243011314533e+01 9.043989949199767731e-01 6.280789999999999964e+03 2.095049433410167694e-02 -1.920944213867187500e+01 1.462183094024658203e+01 9.943199999999999816e-01 5.959358215332031250e-01 9.701314926147460938e+00
3.793773278581466002e+01 9.044313859872866734e-01 3.344505000000000291e+04 1.115608438849449158e-01 -2.021010208129882812e+01 1.747445678710937500e+01 9.943199999999999816e-01 5.381183624267578125e-01 1.005869770050048828e+01
3.817751180517268494e+01 9.705277959149105627e-01 6.711869999999999891e+03 2.238841913640499115e-02 -1.934347724914550781e+01 1.463290405273437500e+01 9.943199999999999816e-01 8.623275756835937500e-01 1.012685775756835938e+01
3.807683521305216345e+01 9.927727897436516846e-01 7.122220000000000255e+03 2.375721000134944916e-02 -1.695121765136718750e+01 1.716253280639648438e+01 9.943199999999999816e-01 5.092639923095703125e-01 8.347458839416503906e+00
3.815258836826342304e+01 9.763015479179580902e-01 6.492970000000000255e+03 2.165824361145496368e-02 -1.667629241943359375e+01 1.721487426757812500e+01 9.943199999999999816e-01 7.122058868408203125e-01 8.642631530761718750e+00
3.808582260648921647e+01 8.668973137840284560e-01 1.625365999999999985e+04 5.421646311879158020e-02 -1.843083763122558594e+01 1.752739334106445312e+01 9.943199999999999816e-01 9.366016387939453125e-01 9.896528244018554688e+00
3.819487667929627150e+01 8.713286512946379903e-01 5.384405000000000291e+04 1.796046942472457886e-01 -2.162696075439453125e+01 1.728306961059570312e+01 9.943199999999999816e-01 8.834705352783203125e-01 1.106114292144775391e+01
3.820582911160624917e+01 9.658223741865591405e-01 2.382302000000000044e+04 7.946515083312988281e-02 -1.930581474304199219e+01 1.757952117919921875e+01 9.943199999999999816e-01 6.400547027587890625e-01 9.680028915405273438e+00
3.826922097046360705e+01 9.311893035005086583e-01 6.468130000000000109e+03 2.157537825405597687e-02 -1.714041137695312500e+01 1.673880386352539062e+01 9.943199999999999816e-01 2.796401977539062500e-01 8.429971694946289062e+00
3.839636542975040356e+01 9.622881002367961178e-01 2.177977999999999884e+04 7.264965027570724487e-02 -2.104547119140625000e+01 1.561010360717773438e+01 9.943199999999999816e-01 9.681243896484375000e-01 1.079439544677734375e+01
3.835073398140679046e+01 9.276792232918208425e-01 2.188802000000000044e+04 7.301068305969238281e-02 -1.993442535400390625e+01 1.674865341186523438e+01 9.943199999999999816e-01 7.226181030273437500e-01 1.005248451232910156e+01
3.835824529354795231e+01 1.010309559293262938e+00 3.867488999999999942e+04 1.290057599544525146e-01 -2.128981208801269531e+01 1.676646804809570312e+01 9.943199999999999816e-01 8.045215606689453125e-01 1.091245841979980469e+01
3.843084433593611493e+01 9.637497231212656112e-01 2.216461999999999898e+04 7.393331825733184814e-02 -1.984465789794921875e+01 1.686923789978027344e+01 9.943199999999999816e-01 7.348823547363281250e-01 1.005698966979980469e+01
3.848457389239791837e+01 9.236925487976743732e-01 6.578170000000000073e+03 2.194243296980857849e-02 -1.881809043884277344e+01 1.512305450439453125e+01 9.943199999999999816e-01 4.301548004150390625e-01 9.258616447448730469e+00
3.859534159545256671e+01 9.513663328016425114e-01 4.902394000000000233e+04 1.635265201330184937e-01 -2.106352424621582031e+01 1.757188224792480469e+01 9.943199999999999816e-01 7.500839233398437500e-01 1.064680480957031250e+01
3.890703361255737036e+01 1.031707136314381268e+00 2.012970000000000073e+04 6.714556366205215454e-02 -2.078977394104003906e+01 1.571809482574462891e+01 1.000000000000000000e+00 4.281177520751953125e-01 1.010965442657470703e+01
3.887620787614514484e+01 9.341672016410367263e-01 4.217890000000000146e+04 1.406938731670379639e-01 -2.090623474121093750e+01 1.733669471740722656e+01 1.000000000000000000e+00 5.672130584716796875e-01 1.032354068756103516e+01
3.905016732313447392e+01 1.024600422701372748e+00 2.074309999999999854e+04 6.919164955615997314e-02 -1.975702285766601562e+01 1.678034210205078125e+01 1.000000000000000000e+00 9.707908630371093750e-01 1.044727611541748047e+01
3.907923056274671580e+01 9.242548339930694024e-01 3.787926999999999680e+04 1.263518482446670532e-01 -2.095252799987792969e+01 1.702211761474609375e+01 1.000000000000000000e+00 4.291286468505859375e-01 1.011044025421142578e+01
